Z final_prob
52.700000	-7.525750
50.400000	-7.224720
50.400000	-7.525750
52.700000	-7.525750
52.700000	-7.525750
52.700000	-7.525750
50.400000	-7.224720
52.700000	-6.826780
50.400000	-6.525750
48.100000	-7.224720
48.100000	-7.525750
45.800000	-7.525750
48.100000	-7.224720
45.800000	-7.525750
50.400000	-7.525750
50.400000	-7.525750
52.700000	-7.525750
48.100000	-7.224720
52.700000	-7.525750
50.400000	-7.525750
43.600000	-6.680652
45.800000	-7.224720
52.700000	-7.525750
50.400000	-7.224720
52.700000	-7.048629
52.700000	-6.826780
52.700000	-7.525750
50.400000	-7.525750
48.100000	-7.525750
50.400000	-7.525750
48.100000	-7.525750
45.800000	-7.224720
50.400000	-7.224720
48.100000	-7.048629
50.400000	-7.525750
45.800000	-7.525750
48.100000	-7.525750
48.100000	-7.525750
50.400000	-7.525750
50.400000	-7.048629
43.600000	-7.525750
50.400000	-7.525750
50.400000	-7.048629
48.100000	-7.525750
45.800000	-6.923690
55.000000	-7.224720
50.400000	-7.224720
48.100000	-7.224720
45.800000	-7.048629
48.100000	-7.224720
48.100000	-6.826780
48.100000	-7.525750
45.800000	-7.048629
43.600000	-7.224720
55.000000	-7.224720
52.700000	-7.525750
48.100000	-7.048629
43.600000	-7.224720
55.000000	-7.224720
50.400000	-7.224720
50.400000	-7.525750
48.100000	-7.525750
50.400000	-7.224720
50.400000	-7.048629
50.400000	-7.224720
52.700000	-6.923690
45.800000	-7.525750
50.400000	-7.525750
48.100000	-7.525750
52.700000	-7.525750
48.100000	-7.525750
45.800000	-7.224720
52.700000	-7.525750
48.100000	-7.048629
48.100000	-7.525750
52.700000	-7.525750
52.700000	-7.048629
48.100000	-7.525750
48.100000	-6.680652
50.400000	-7.224720
50.400000	-6.923690
48.100000	-7.525750
48.100000	-7.048629
50.400000	-7.224720
48.100000	-7.048629
48.100000	-6.826780
52.700000	-7.224720
48.100000	-7.525750
52.700000	-7.224720
45.800000	-7.525750
48.100000	-6.379622
55.000000	-7.048629
45.800000	-6.349659
50.400000	-6.622660
48.100000	-7.525750
50.400000	-7.048629
48.100000	-7.048629
43.600000	-6.680652
41.300000	-6.923690
48.100000	-6.622660
48.100000	-7.048629
48.100000	-7.048629
50.400000	-6.622660
43.600000	-7.525750
50.400000	-7.048629
48.100000	-7.224720
48.100000	-7.525750
52.700000	-7.224720
50.400000	-7.525750
48.100000	-6.747599
48.100000	-6.622660
45.800000	-7.224720
45.800000	-6.923690
48.100000	-7.224720
48.100000	-7.525750
45.800000	-7.525750
48.100000	-7.525750
43.600000	-7.525750
45.800000	-6.826780
52.700000	-7.224720
50.400000	-6.923690
48.100000	-7.224720
50.400000	-6.923690
48.100000	-7.048629
45.800000	-6.826780
43.600000	-7.048629
45.800000	-6.747599
43.600000	-7.048629
48.100000	-7.525750
43.600000	-7.224720
43.600000	-6.295301
43.600000	-7.224720
45.800000	-7.224720
45.800000	-7.048629
52.700000	-6.826780
52.700000	-6.747599
55.000000	-6.826780
52.700000	-6.923690
52.700000	-7.224720
45.800000	-6.224720
45.800000	-7.224720
48.100000	-7.224720
50.400000	-7.525750
52.700000	-6.923690
48.100000	-6.571507
43.600000	-6.203531
48.100000	-7.525750
48.100000	-7.048629
45.800000	-6.246996
48.100000	-6.411807
45.800000	-6.747599
52.700000	-7.525750
52.700000	-6.680652
50.400000	-7.224720
50.400000	-7.224720
45.800000	-6.747599
50.400000	-7.224720
50.400000	-7.224720
43.600000	-7.224720
48.100000	-6.923690
48.100000	-6.747599
48.100000	-7.224720
43.600000	-7.048629
43.600000	-6.571507
50.400000	-7.048629
50.400000	-7.224720
45.800000	-6.571507
43.600000	-7.525750
48.100000	-7.224720
50.400000	-7.525750
48.100000	-7.525750
50.400000	-7.525750
43.600000	-7.224720
48.100000	-7.525750
45.800000	-6.446569
45.800000	-7.224720
50.400000	-6.826780
48.100000	-6.923690
48.100000	-7.224720
45.800000	-7.525750
48.100000	-7.525750
45.800000	-6.826780
43.600000	-7.224720
52.700000	-7.224720
43.600000	-7.525750
50.400000	-6.923690
50.400000	-7.525750
45.800000	-7.525750
50.400000	-7.224720
50.400000	-7.224720
52.700000	-7.224720
52.700000	-7.048629
50.400000	-6.680652
50.400000	-7.224720
50.400000	-6.923690
55.000000	-7.224720
48.100000	-7.525750
45.800000	-6.923690
45.800000	-6.680652
43.600000	-6.826780
45.800000	-6.747599
50.400000	-7.525750
50.400000	-7.224720
52.700000	-7.048629
48.100000	-7.525750
50.400000	-7.525750
52.700000	-6.680652
50.400000	-6.622660
48.100000	-6.680652
48.100000	-7.224720
48.100000	-6.571507
50.400000	-7.525750
52.700000	-7.525750
50.400000	-6.826780
52.700000	-7.525750
48.100000	-7.525750
48.100000	-7.525750
48.100000	-7.525750
50.400000	-7.224720
52.700000	-7.525750
48.100000	-7.224720
45.800000	-7.224720
50.400000	-7.224720
43.600000	-7.525750
48.100000	-7.048629
50.400000	-7.048629
48.100000	-7.525750
50.400000	-6.571507
50.400000	-7.525750
48.100000	-7.048629
52.700000	-6.923690
50.400000	-7.525750
48.100000	-7.048629
50.400000	-6.349659
50.400000	-7.048629
52.700000	-7.048629
52.700000	-6.525750
43.600000	-7.525750
43.600000	-7.525750
50.400000	-6.270477
45.800000	-6.145539
43.600000	-6.484357
45.800000	-6.622660
48.100000	-7.525750
50.400000	-7.525750
48.100000	-7.525750
50.400000	-6.525750
50.400000	-6.923690
48.100000	-7.224720
50.400000	-7.525750
50.400000	-7.525750
48.100000	-7.224720
48.100000	-7.224720
50.400000	-6.923690
45.800000	-6.747599
43.600000	-6.747599
48.100000	-7.525750
45.800000	-6.923690
43.600000	-7.525750
50.400000	-6.747599
45.800000	-6.747599
48.100000	-6.923690
43.600000	-6.747599
41.300000	-6.224720
41.300000	-7.224720
45.800000	-7.224720
50.400000	-6.525750
48.100000	-6.923690
48.100000	-6.923690
48.100000	-6.923690
43.600000	-7.525750
48.100000	-7.224720
48.100000	-6.571507
48.100000	-7.224720
48.100000	-7.224720
45.800000	-7.525750
43.600000	-7.525750
45.800000	-7.048629
41.300000	-6.923690
52.700000	-7.224720
45.800000	-6.747599
45.800000	-6.747599
48.100000	-7.525750
45.800000	-6.484357
48.100000	-7.224720
48.100000	-7.048629
48.100000	-7.525750
48.100000	-7.224720
48.100000	-6.411807
45.800000	-6.164022
50.400000	-7.224720
45.800000	-6.923690
48.100000	-7.525750
45.800000	-7.048629
41.300000	-6.923690
45.800000	-7.525750
48.100000	-6.680652
50.400000	-6.826780
45.800000	-7.525750
50.400000	-7.525750
52.700000	-6.680652
50.400000	-6.571507
45.800000	-6.411807
50.400000	-7.048629
41.300000	-7.224720
43.600000	-7.224720
41.300000	-6.622660
41.300000	-7.048629
45.800000	-7.048629
50.400000	-6.680652
50.400000	-6.525750
43.600000	-6.525750
43.600000	-6.747599
41.300000	-6.224720
43.600000	-6.826780
45.800000	-7.224720
41.300000	-6.622660
48.100000	-6.571507
39.000000	-7.224720
50.400000	-7.048629
48.100000	-6.525750
52.700000	-7.525750
48.100000	-7.525750
45.800000	-7.224720
48.100000	-7.525750
48.100000	-6.571507
45.800000	-6.826780
48.100000	-6.622660
50.400000	-7.224720
48.100000	-7.525750
45.800000	-6.923690
41.300000	-7.525750
43.600000	-7.224720
48.100000	-6.571507
43.600000	-6.826780
52.700000	-7.525750
52.700000	-7.525750
50.400000	-6.923690
52.700000	-7.525750
52.700000	-6.747599
48.100000	-7.048629
55.000000	-7.048629
55.000000	-6.747599
52.700000	-6.680652
52.700000	-6.747599
52.700000	-6.826780
50.400000	-7.525750
52.700000	-6.246996
45.800000	-7.525750
48.100000	-7.224720
52.700000	-7.224720
52.700000	-7.525750
52.700000	-6.747599
50.400000	-7.224720
50.400000	-6.446569
55.000000	-6.923690
50.400000	-7.525750
43.600000	-7.224720
52.700000	-7.525750
45.800000	-6.127810
52.700000	-6.826780
50.400000	-6.622660
52.700000	-7.525750
48.100000	-6.145539
48.100000	-7.048629
50.400000	-7.525750
50.400000	-6.747599
48.100000	-6.203531
43.600000	-7.525750
48.100000	-7.525750
48.100000	-6.484357
48.100000	-7.048629
45.800000	-7.048629
52.700000	-6.923690
52.700000	-6.349659
50.400000	-7.525750
50.400000	-7.224720
43.600000	-6.411807
48.100000	-6.484357
48.100000	-7.224720
48.100000	-6.622660
48.100000	-6.747599
50.400000	-6.923690
50.400000	-7.048629
48.100000	-6.747599
43.600000	-7.224720
41.300000	-7.525750
41.300000	-7.525750
48.100000	-7.525750
43.600000	-6.446569
45.800000	-6.525750
50.400000	-7.224720
50.400000	-6.747599
43.600000	-7.224720
52.700000	-7.224720
52.700000	-6.183327
48.100000	-7.224720
50.400000	-6.525750
45.800000	-7.224720
48.100000	-6.680652
45.800000	-6.411807
50.400000	-7.224720
48.100000	-6.747599
50.400000	-6.246996
48.100000	-6.923690
50.400000	-7.525750
50.400000	-6.484357
50.400000	-7.048629
41.300000	-7.525750
48.100000	-6.321630
48.100000	-7.525750
50.400000	-7.525750
43.600000	-6.183327
45.800000	-6.747599
48.100000	-7.525750
48.100000	-6.826780
45.800000	-7.525750
55.000000	-7.525750
50.400000	-6.747599
48.100000	-6.747599
43.600000	-6.826780
43.600000	-6.826780
48.100000	-7.525750
50.400000	-6.923690
48.100000	-7.224720
45.800000	-6.525750
48.100000	-6.826780
52.700000	-7.525750
52.700000	-7.224720
50.400000	-7.224720
48.100000	-7.224720
50.400000	-7.525750
52.700000	-7.525750
45.800000	-7.525750
48.100000	-6.063352
43.600000	-7.525750
43.600000	-7.525750
50.400000	-7.525750
50.400000	-7.525750
48.100000	-6.747599
45.800000	-7.224720
43.600000	-7.224720
45.800000	-7.224720
45.800000	-7.048629
50.400000	-7.525750
43.600000	-7.525750
43.600000	-7.224720
45.800000	-7.224720
39.000000	-7.224720
43.600000	-7.048629
45.800000	-6.826780
45.800000	-7.224720
45.800000	-6.747599
48.100000	-6.680652
45.800000	-6.680652
50.400000	-6.923690
50.400000	-7.224720
45.800000	-7.224720
43.600000	-7.525750
50.400000	-7.224720
50.400000	-7.525750
52.700000	-7.224720
52.700000	-7.525750
45.800000	-7.525750
43.600000	-7.525750
50.400000	-7.048629
52.700000	-7.525750
48.100000	-7.224720
45.800000	-7.224720
52.700000	-6.571507
52.700000	-6.379622
52.700000	-7.525750
52.700000	-6.826780
45.800000	-6.321630
50.400000	-7.048629
45.800000	-7.525750
48.100000	-6.923690
52.700000	-7.525750
48.100000	-6.923690
50.400000	-7.048629
48.100000	-7.525750
52.700000	-7.224720
48.100000	-6.826780
50.400000	-7.525750
45.800000	-7.525750
43.600000	-7.224720
45.800000	-7.525750
48.100000	-6.826780
45.800000	-6.923690
43.600000	-6.747599
50.400000	-6.923690
43.600000	-7.525750
50.400000	-7.048629
48.100000	-6.826780
45.800000	-7.048629
48.100000	-7.525750
50.400000	-7.224720
43.600000	-7.525750
48.100000	-6.622660
48.100000	-6.923690
45.800000	-7.525750
50.400000	-6.270477
45.800000	-7.224720
45.800000	-7.224720
50.400000	-7.525750
48.100000	-7.525750
48.100000	-7.224720
50.400000	-6.680652
50.400000	-6.923690
45.800000	-6.923690
50.400000	-7.048629
52.700000	-6.923690
45.800000	-7.525750
43.600000	-7.525750
48.100000	-7.525750
48.100000	-6.680652
48.100000	-6.826780
48.100000	-7.525750
43.600000	-7.048629
48.100000	-7.525750
45.800000	-7.224720
45.800000	-7.525750
50.400000	-6.826780
52.700000	-7.525750
50.400000	-7.048629
52.700000	-7.048629
50.400000	-7.525750
43.600000	-7.525750
48.100000	-7.525750
50.400000	-7.224720
50.400000	-7.525750
50.400000	-6.680652
43.600000	-6.411807
48.100000	-7.525750
48.100000	-7.224720
45.800000	-6.411807
41.300000	-7.525750
45.800000	-6.446569
48.100000	-7.048629
45.800000	-7.525750
48.100000	-7.525750
48.100000	-7.525750
48.100000	-7.525750
50.400000	-7.224720
48.100000	-6.923690
43.600000	-6.379622
50.400000	-7.224720
45.800000	-7.525750
45.800000	-6.923690
50.400000	-6.923690
48.100000	-6.680652
39.000000	-6.224720
45.800000	-7.224720
45.800000	-7.224720
50.400000	-7.048629
52.700000	-6.622660
48.100000	-7.048629
45.800000	-7.224720
48.100000	-7.224720
45.800000	-6.411807
48.100000	-7.525750
48.100000	-7.048629
52.700000	-6.923690
48.100000	-6.571507
48.100000	-6.747599
50.400000	-7.048629
45.800000	-7.525750
43.600000	-7.224720
48.100000	-7.525750
45.800000	-7.048629
43.600000	-6.923690
50.400000	-7.224720
43.600000	-7.224720
48.100000	-6.571507
48.100000	-6.295301
36.700000	-7.525750
41.300000	-6.525750
45.800000	-6.747599
52.700000	-6.923690
43.600000	-7.224720
48.100000	-6.571507
48.100000	-6.923690
50.400000	-6.923690
45.800000	-7.525750
45.800000	-7.048629
48.100000	-7.048629
48.100000	-7.224720
45.800000	-7.525750
45.800000	-7.525750
43.600000	-7.048629
43.600000	-6.747599
43.600000	-7.048629
41.300000	-7.048629
48.100000	-7.224720
43.600000	-7.048629
48.100000	-7.525750
48.100000	-7.525750
48.100000	-7.525750
50.400000	-7.525750
48.100000	-7.525750
48.100000	-7.525750
45.800000	-7.525750
50.400000	-7.525750
45.800000	-6.923690
43.600000	-7.525750
50.400000	-7.048629
48.100000	-7.525750
48.100000	-6.826780
45.800000	-7.048629
48.100000	-7.048629
48.100000	-7.224720
48.100000	-6.923690
45.800000	-7.525750
43.600000	-6.923690
45.800000	-7.224720
43.600000	-7.525750
45.800000	-7.525750
43.600000	-7.224720
48.100000	-6.923690
50.400000	-7.525750
45.800000	-7.525750
48.100000	-7.048629
48.100000	-7.048629
45.800000	-7.048629
45.800000	-7.224720
43.600000	-7.525750
41.300000	-7.048629
43.600000	-7.525750
45.800000	-7.048629
45.800000	-7.048629
45.800000	-6.826780
45.800000	-6.923690
48.100000	-7.525750
43.600000	-7.224720
52.700000	-6.680652
50.400000	-5.981682
52.700000	-6.321630
50.400000	-7.224720
50.400000	-7.224720
52.700000	-6.747599
52.700000	-7.525750
45.800000	-6.411807
52.700000	-7.048629
48.100000	-7.224720
43.600000	-7.525750
50.400000	-7.224720
43.600000	-7.525750
48.100000	-6.826780
45.800000	-7.525750
45.800000	-7.224720
43.600000	-7.525750
45.800000	-7.224720
50.400000	-7.224720
43.600000	-6.747599
45.800000	-7.525750
50.400000	-7.525750
48.100000	-7.048629
45.800000	-6.923690
43.600000	-7.525750
39.000000	-7.224720
45.800000	-7.525750
50.400000	-7.525750
45.800000	-7.224720
45.800000	-7.525750
43.600000	-7.525750
50.400000	-6.622660
50.400000	-6.321630
48.100000	-7.048629
50.400000	-7.224720
45.800000	-7.525750
48.100000	-7.224720
50.400000	-7.525750
48.100000	-6.571507
45.800000	-7.525750
45.800000	-7.048629
48.100000	-7.048629
48.100000	-7.525750
48.100000	-7.525750
52.700000	-7.525750
48.100000	-6.826780
50.400000	-6.747599
48.100000	-7.525750
48.100000	-6.923690
43.600000	-7.224720
50.400000	-7.525750
48.100000	-6.747599
48.100000	-7.224720
43.600000	-7.048629
50.400000	-7.224720
50.400000	-7.525750
48.100000	-6.747599
48.100000	-6.826780
43.600000	-7.525750
48.100000	-7.525750
45.800000	-7.525750
50.400000	-7.525750
50.400000	-7.525750
48.100000	-7.525750
48.100000	-6.826780
48.100000	-7.224720
48.100000	-7.525750
52.700000	-7.525750
48.100000	-7.224720
50.400000	-7.224720
45.800000	-7.048629
50.400000	-7.048629
50.400000	-7.224720
48.100000	-7.224720
50.400000	-7.525750
48.100000	-7.525750
50.400000	-7.525750
50.400000	-7.224720
48.100000	-7.525750
50.400000	-7.525750
50.400000	-6.826780
48.100000	-6.747599
52.700000	-6.747599
48.100000	-7.224720
45.800000	-6.571507
45.800000	-7.525750
45.800000	-7.525750
50.400000	-7.224720
48.100000	-7.224720
50.400000	-6.321630
48.100000	-6.446569
50.400000	-6.379622
45.800000	-7.048629
50.400000	-6.923690
45.800000	-7.525750
41.300000	-7.525750
43.600000	-7.525750
45.800000	-7.048629
48.100000	-6.923690
50.400000	-6.826780
45.800000	-7.224720
52.700000	-6.923690
50.400000	-7.224720
48.100000	-7.525750
50.400000	-7.525750
43.600000	-7.525750
48.100000	-6.826780
43.600000	-7.048629
48.100000	-7.048629
50.400000	-6.923690
52.700000	-7.525750
50.400000	-7.525750
50.400000	-6.923690
48.100000	-6.826780
45.800000	-7.224720
45.800000	-7.224720
48.100000	-7.224720
50.400000	-6.923690
48.100000	-6.923690
48.100000	-7.525750
48.100000	-6.923690
50.400000	-6.923690
45.800000	-7.224720
50.400000	-6.923690
52.700000	-7.224720
45.800000	-7.048629
45.800000	-7.525750
48.100000	-7.525750
50.400000	-7.525750
50.400000	-7.525750
50.400000	-7.525750
45.800000	-7.224720
50.400000	-6.747599
50.400000	-7.048629
48.100000	-6.826780
48.100000	-7.224720
43.600000	-7.224720
48.100000	-7.525750
48.100000	-7.525750
50.400000	-7.224720
55.000000	-7.525750
52.700000	-6.923690
52.700000	-7.048629
45.800000	-7.525750
43.600000	-6.525750
52.700000	-7.224720
50.400000	-6.680652
48.100000	-6.484357
55.000000	-6.525750
50.400000	-7.525750
50.400000	-7.224720
50.400000	-7.525750
50.400000	-6.379622
50.400000	-7.224720
48.100000	-6.923690
48.100000	-7.224720
43.600000	-6.826780
50.400000	-7.525750
50.400000	-7.224720
50.400000	-7.525750
48.100000	-6.923690
50.400000	-7.048629
45.800000	-7.048629
48.100000	-7.525750
48.100000	-7.525750
50.400000	-7.525750
50.400000	-7.224720
50.400000	-7.525750
50.400000	-7.525750
48.100000	-7.048629
48.100000	-7.525750
48.100000	-7.525750
48.100000	-7.224720
50.400000	-7.048629
48.100000	-6.525750
48.100000	-7.224720
43.600000	-7.525750
52.700000	-7.525750
45.800000	-7.525750
52.700000	-7.525750
48.100000	-7.525750
50.400000	-7.048629
50.400000	-7.525750
48.100000	-7.224720
50.400000	-6.826780
48.100000	-7.525750
43.600000	-6.826780
43.600000	-7.224720
45.800000	-7.224720
43.600000	-6.525750
50.400000	-7.525750
45.800000	-7.525750
48.100000	-7.525750
48.100000	-7.525750
48.100000	-7.224720
48.100000	-7.048629
39.000000	-7.525750
50.400000	-6.622660
45.800000	-7.525750
41.300000	-7.224720
43.600000	-7.224720
48.100000	-6.923690
41.300000	-7.048629
48.100000	-7.224720
48.100000	-7.525750
45.800000	-7.525750
48.100000	-7.224720
41.300000	-6.484357
48.100000	-7.224720
50.400000	-6.411807
43.600000	-6.571507
48.100000	-7.525750
50.400000	-7.224720
43.600000	-7.525750
45.800000	-6.571507
43.600000	-7.525750
45.800000	-7.224720
48.100000	-7.224720
43.600000	-6.923690
48.100000	-7.525750
45.800000	-7.525750
45.800000	-7.525750
45.800000	-7.224720
48.100000	-7.525750
43.600000	-7.048629
50.400000	-7.224720
45.800000	-7.525750
48.100000	-7.525750
39.000000	-7.048629
43.600000	-7.525750
39.000000	-6.923690
43.600000	-7.048629
43.600000	-6.622660
36.700000	-6.246996
41.300000	-6.923690
45.800000	-6.826780
50.400000	-7.525750
50.400000	-7.224720
43.600000	-7.224720
48.100000	-7.224720
45.800000	-7.224720
50.400000	-7.224720
48.100000	-7.224720
48.100000	-7.224720
48.100000	-7.525750
43.600000	-6.923690
45.800000	-6.923690
43.600000	-7.525750
45.800000	-7.048629
41.300000	-7.525750
52.700000	-7.224720
52.700000	-7.525750
48.100000	-6.826780
48.100000	-6.826780
48.100000	-6.747599
52.700000	-7.525750
48.100000	-6.923690
50.400000	-7.525750
45.800000	-7.224720
52.700000	-7.525750
43.600000	-6.826780
43.600000	-7.048629
45.800000	-7.525750
48.100000	-7.525750
43.600000	-7.525750
50.400000	-7.525750
50.400000	-7.525750
48.100000	-7.525750
45.800000	-7.525750
43.600000	-6.923690
50.400000	-7.525750
45.800000	-6.622660
50.400000	-7.224720
41.300000	-6.826780
45.800000	-6.923690
48.100000	-7.224720
45.800000	-7.525750
50.400000	-7.224720
52.700000	-7.048629
48.100000	-6.923690
45.800000	-7.048629
50.400000	-7.525750
48.100000	-7.224720
55.000000	-6.680652
55.000000	-6.484357
48.100000	-7.224720
52.700000	-6.747599
52.700000	-7.224720
50.400000	-6.349659
48.100000	-7.224720
48.100000	-7.224720
45.800000	-6.680652
50.400000	-7.048629
48.100000	-7.048629
50.400000	-6.826780
52.700000	-6.826780
50.400000	-7.224720
50.400000	-7.224720
52.700000	-7.525750
52.700000	-6.680652
52.700000	-7.048629
52.700000	-7.525750
50.400000	-6.525750
48.100000	-6.923690
48.100000	-7.048629
50.400000	-7.224720
50.400000	-7.525750
48.100000	-7.525750
52.700000	-6.923690
50.400000	-6.379622
55.000000	-7.224720
55.000000	-7.048629
52.700000	-6.379622
50.400000	-6.826780
52.700000	-6.622660
48.100000	-6.826780
52.700000	-6.826780
52.700000	-7.048629
52.700000	-6.923690
52.700000	-7.525750
52.700000	-7.525750
48.100000	-7.048629
48.100000	-7.525750
52.700000	-7.525750
50.400000	-7.048629
48.100000	-6.183327
52.700000	-7.224720
52.700000	-7.224720
48.100000	-7.224720
45.800000	-7.048629
48.100000	-6.145539
45.800000	-6.622660
48.100000	-6.525750
43.600000	-6.571507
48.100000	-6.571507
52.700000	-6.484357
50.400000	-7.048629
45.800000	-7.224720
48.100000	-6.826780
48.100000	-6.747599
50.400000	-7.224720
50.400000	-6.145539
48.100000	-6.571507
50.400000	-7.525750
